,x,MEAN,MAX,VAR,1st Quar
7693,8.165149739,,,,
7694,7.280862349,,,,
7695,5.815318131,,,,
7696,10.35632906,,,,
7697,10.499258,,,,
7698,6.566949892,,,,
7699,8.371257319,,,,
7700,7.745243681,,,,
7701,7.461212438,,,,
7702,10.65999388,,,,
7703,10.33950979,,,,
7704,11.59777727,,,,
7705,9.707467144,,,,
7706,9.668150339,,,,
7707,6.401721621,,,,
7708,11.21593252,,,,
7709,9.281846112,,,,
7710,7.21177249,,,,
7711,7.661971031,,,,
7712,11.02887269,,,,
7713,9.877199441,,,,
7714,8.379473162,,,,
7715,12.1948109,,,,
7716,11.90974414,,,,
7717,11.48954162,,,,
7718,7.813979022,,,,
7719,7.997773742,,,,
7720,7.699032454,,,,
7721,11.66052706,,,,
7722,10.53947271,,,,
7723,7.191619299,,,,
7724,9.656259992,,,,
7725,7.694443078,,,,
7726,8.384197348,,,,
7727,9.250677052,,,,
7728,8.462034973,,,,
7729,6.084216176,,,,
7730,8.329860448,,,,
7731,8.072546018,,,,
7732,10.20302897,,,,
7733,8.244379732,,,,
7734,9.672553902,,,,
7735,11.51431654,,,,
7736,14.92260861,,,,
7737,7.881561142,,,,
7738,10.48789987,,,,
7739,6.845726667,,,,
7740,9.84969992,,,,
7741,8.54615589,,,,
7742,8.71473234,,,,
7743,6.984068703,,,,
7744,5.489369785,,,,
7745,10.30399212,,,,
7746,10.23875782,,,,
7747,7.879293523,,,,
7748,10.51306578,,,,
7749,11.09287364,,,,
7750,11.94213987,,,,
7751,10.70412829,,,,
7752,10.60068035,,,,
7753,15.26448002,,,,
7754,6.331930843,,,,
7755,10.85124071,,,,
7756,7.51368423,,,,
7757,8.907879273,,,,
7758,8.95250333,,,,
7759,9.717005774,,,,
7760,8.601650548,,,,
7761,3.713451027,,,,
7762,12.61095942,,,,
7763,10.66862277,,,,
7764,6.843283024,,,,
7765,9.603839088,,,,
7766,8.703292523,,,,
7767,12.43311773,,,,
7768,10.77113429,,,,
7769,9.248489587,,,,
7770,10.84337855,,,,
7771,7.733407552,,,,
7772,3.410819099,,,,
7773,8.023151941,,,,
7774,10.81970152,,,,
7775,5.433602888,,,,
7776,10.15010164,,,,
7777,8.559024304,,,,
7778,8.035437367,,,,
7779,8.179535306,,,,
7780,10.0507515,,,,
7781,8.538072615,,,,
7782,11.07904694,,,,
7783,9.702006636,,,,
7784,11.49889509,,,,
7785,14.32043423,,,,
7786,7.645010587,,,,
7787,8.531968425,,,,
7788,9.123002854,,,,
7789,9.455088642,,,,
7790,11.21201904,,,,
7791,6.437575765,,,,
7792,8.659828579,,,,
7793,6.422846588,,,,
7794,7.844023155,,,,
7795,10.14533537,,,,
7796,6.723984575,,,,
7797,5.350628924,,,,
7798,9.203348619,,,,
7799,7.012964645,,,,
7800,8.747743796,,,,
7801,12.19977642,,,,
7802,6.894247127,,,,
7803,9.88280003,,,,
7804,10.90186579,,,,
7805,8.221787282,,,,
7806,5.884486023,,,,
7807,5.189952737,,,,
7808,9.309890006,,,,
7809,10.50450753,,,,
7810,6.23274695,,,,
7811,11.86835058,,,,
7812,9.889933477,,,,
7813,10.29768786,,,,
7814,10.44260507,,,,
7815,11.44283184,,,,
7816,11.8976984,,,,
7817,10.37628247,,,,
7818,7.857467732,,,,
7819,7.563502491,,,,
7820,10.50874802,,,,
7821,8.372316134,,,,
7822,7.376594835,,,,
7823,9.995956658,,,,
7824,9.653586456,,,,
7825,3.114080972,,,,
7826,11.64239367,,,,
7827,7.086794342,,,,
7828,10.34298631,,,,
7829,10.14558324,,,,
7830,12.2883949,,,,
7831,11.13099626,,,,
7832,7.588840505,,,,
7833,6.510749242,,,,
7834,10.15670065,,,,
7835,5.699199091,,,,
7836,8.357563244,,,,
7837,11.28310632,,,,
7838,10.39516306,,,,
7839,8.774941073,,,,
7840,9.335209573,,,,
7841,9.584188999,,,,
7842,8.414820958,,,,
7843,11.81652633,,,,
7844,10.98154627,,,,
7845,9.013667111,,,,
7846,14.13090471,,,,
7847,7.331164663,,,,
7848,11.69855143,,,,
7849,10.8896308,,,,
7850,7.650637206,,,,
7851,7.786945237,,,,
7852,10.9886862,,,,
7853,9.497310152,,,,
7854,7.738985773,,,,
7855,13.07455264,,,,
7856,7.341177016,,,,
7857,10.40711228,,,,
7858,11.67441675,,,,
7859,6.932950264,,,,
7860,11.2957829,,,,
7861,10.53202029,,,,
7862,9.04565803,,,,
7863,9.072854652,,,,
7864,8.669005403,,,,
7865,8.857514847,,,,
7866,6.555819137,,,,
7867,9.341063636,,,,
7868,9.732407748,,,,
7869,8.069036925,,,,
7870,10.53910569,,,,
7871,10.2675203,,,,
7872,11.49622592,,,,
7873,10.96280455,,,,
7874,12.03644446,,,,
7875,8.526083917,,,,
7876,10.14786574,,,,
7877,7.747138571,,,,
7878,12.01985827,,,,
7879,9.547974251,,,,
7880,11.49457168,,,,
7881,10.43885353,,,,
7882,7.852881252,,,,
7883,9.347668345,,,,
7884,6.847598401,,,,
7885,11.63449808,,,,
7886,6.954933618,,,,
7887,7.480861338,,,,
7888,9.928064064,,,,
7889,12.49325177,,,,
7890,9.672787627,,,,
7891,9.640465504,,,,
7892,10.47352591,,,,
7893,11.80885324,,,,
7894,5.171806366,,,,
7895,12.9331783,,,,
7896,5.721763312,,,,
7897,9.548717836,,,,
7898,6.496514143,,,,
7899,9.199063075,,,,
7900,11.09124202,,,,
7901,9.933041751,,,,
7902,7.301059539,,,,
7903,9.968485946,,,,
7904,11.47913784,,,,
7905,9.511062051,,,,
7906,9.295247238,,,,
7907,9.933709505,,,,
7908,10.09459883,,,,
7909,8.000738569,,,,
7910,7.956848504,,,,
7911,8.529364658,,,,
7912,12.43521639,,,,
7913,9.672564194,,,,
7914,7.866279093,,,,
7915,8.80250464,,,,
7916,15.59090761,,,,
7917,8.806816952,,,,
7918,7.782811739,,,,
7919,11.42493545,,,,
7920,9.84455024,,,,
7921,9.380317487,,,,
7922,8.231841945,,,,
7923,10.60658751,,,,
7924,14.60737678,,,,
7925,4.895544346,,,,
7926,7.36287256,,,,
7927,6.524559147,,,,
7928,12.07212524,,,,
7929,10.62268077,,,,
7930,8.770732312,,,,
7931,8.272252666,,,,
7932,10.44508322,,,,
7933,11.32447377,,,,
7934,11.23176194,,,,
7935,7.86182242,,,,
7936,7.801494425,,,,
7937,11.95700636,,,,
7938,5.771027458,,,,
7939,10.93881403,,,,
7940,8.880522941,,,,
7941,10.10309966,,,,
7942,12.12148817,,,,
7943,10.34513712,,,,
7944,10.3250624,,,,
7945,7.847772579,,,,
7946,6.325021268,,,,
7947,7.223355344,,,,
7948,7.446786947,,,,
7949,11.29883854,,,,
7950,7.636583865,,,,
7951,10.88362222,,,,
7952,11.04698268,,,,
7953,9.537065602,,,,
7954,10.59949501,,,,
7955,6.659465264,,,,
7956,9.334420255,,,,
7957,6.00612342,,,,
7958,11.16798485,,,,
7959,11.11555168,,,,
7960,8.792100084,,,,
7961,9.24737482,,,,
7962,10.26774234,,,,
7963,8.036543997,,,,
7964,8.426534278,,,,
7965,8.322558881,,,,
7966,9.513202333,,,,
7967,10.31983961,,,,
7968,9.549774469,,,,
7969,12.15653253,,,,
7970,11.21579241,,,,
7971,8.669023175,,,,
7972,8.623620951,,,,
7973,7.926977407,,,,
7974,6.291601461,,,,
7975,8.785053391,,,,
7976,7.581451611,,,,
7977,7.342491797,,,,
7978,8.487046469,,,,
7979,11.59558401,,,,
7980,9.274714919,,,,
7981,12.19968326,,,,
7982,7.932655483,,,,
7983,11.72231249,,,,
7984,7.078092615,,,,
7985,7.804426765,,,,
7986,9.349133652,,,,
7987,10.0831069,,,,
7988,10.34814605,,,,
7989,9.708076809,,,,
7990,9.492193943,,,,
7991,10.33160024,,,,
7992,15.52508432,,,,
7993,7.98872792,,,,
7994,6.766455332,,,,
7995,5.855474908,,,,
7996,10.52233867,,,,
7997,8.079421956,,,,
7998,10.37162576,,,,
7999,7.996553767,,,,
8000,9.122622166,,,,
8001,8.273007397,,,,
8002,11.72160162,,,,
8003,7.387204805,,,,
8004,5.081586841,,,,
8005,10.89777205,,,,
8006,6.092082006,,,,
8007,6.667497368,,,,
8008,7.676062371,,,,
8009,9.247836969,,,,
8010,8.989437104,,,,
8011,3.621083259,,,,
8012,7.373223334,,,,
8013,11.4615175,,,,
8014,9.170343952,,,,
8015,7.708334199,,,,
8016,10.13487256,,,,
8017,9.644170062,,,,
8018,12.58646373,,,,
8019,14.05043132,,,,
8020,6.789691763,,,,
8021,12.58298268,,,,
8022,6.475788433,,,,
8023,6.132696337,,,,
8024,10.10410266,,,,
8025,10.17597678,,,,
8026,9.640481413,,,,
8027,8.194902754,,,,
8028,9.963699897,,,,
8029,12.59736383,,,,
8030,9.306210177,,,,
8031,11.04878929,,,,
8032,8.755018203,,,,
8033,9.270054918,,,,
8034,11.62350252,,,,
8035,10.23780041,,,,
8036,9.780526142,,,,
8037,6.959952959,,,,
8038,11.26176766,,,,
8039,9.001454081,,,,
8040,8.751571962,,,,
8041,11.9270401,,,,
8042,8.81393973,,,,
8043,7.748871646,,,,
8044,8.20647655,,,,
8045,10.43976569,,,,
8046,9.67504488,,,,
8047,6.135014717,,,,
8048,8.241728313,,,,
8049,10.86245349,,,,
8050,6.931464917,,,,
8051,9.602088175,,,,
8052,5.321090619,,,,
8053,6.620609365,,,,
8054,8.09617013,,,,
8055,8.97060188,,,,
8056,11.73441716,,,,
8057,10.5772691,,,,
8058,8.904870266,,,,
8059,5.46285425,,,,
8060,7.509229991,,,,
8061,6.559874875,,,,
8062,10.17580983,,,,
8063,9.312131879,,,,
8064,9.547359995,,,,
8065,13.08661784,,,,
8066,10.83840922,,,,
8067,9.607334412,,,,
8068,7.934399013,,,,
8069,5.433794967,,,,
8070,8.945899136,,,,
8071,10.64530873,,,,
8072,9.316173752,,,,
8073,10.6690088,,,,
8074,11.39454741,,,,
8075,7.91655418,,,,
8076,9.455410882,,,,
8077,9.516803753,,,,
8078,11.51465574,,,,
8079,9.505667198,,,,
8080,9.749881166,,,,
8081,6.022950025,,,,
8082,10.11055549,,,,
8083,10.2382528,,,,
8084,9.319795762,,,,
8085,10.28058771,,,,
8086,7.368337391,,,,
8087,8.686749451,,,,
8088,10.18832467,,,,
8089,7.836383275,,,,
8090,8.396653466,,,,
8091,10.26932063,,,,
8092,10.04144824,,,,
8093,5.878532969,,,,
8094,7.764808042,,,,
8095,9.831224389,,,,
8096,4.834525305,,,,
8097,8.742543836,,,,
8098,8.245302507,,,,
8099,8.639693348,,,,
8100,14.56991079,,,,
8101,10.07442572,,,,
8102,8.680585094,,,,
8103,5.595733119,,,,
8104,11.07278473,,,,
8105,10.41741914,,,,
8106,10.1919479,,,,
8107,8.570174501,,,,
8108,7.975710745,,,,
8109,8.549531475,,,,
8110,7.124483513,,,,
8111,8.912050391,,,,
8112,6.122605968,,,,
8113,10.35432743,,,,
8114,11.74195116,,,,
8115,9.225102475,,,,
8116,9.700361736,,,,
8117,7.59514375,,,,
8118,7.65237608,,,,
8119,10.92081981,,,,
8120,8.293422216,,,,
8121,8.672153595,,,,
8122,7.807506977,,,,
8123,8.886606551,,,,
8124,9.166720763,,,,
8125,7.595961156,,,,
8126,10.9171778,,,,
8127,8.523216009,,,,
8128,7.598954827,,,,
8129,9.504052797,,,,
8130,7.688630541,,,,
8131,11.60931556,,,,
8132,12.31490475,,,,
8133,7.600552128,,,,
8134,4.858500059,,,,
8135,4.789421125,,,,
8136,10.37041798,,,,
8137,11.12336344,,,,
8138,9.051874893,,,,
8139,5.244002372,,,,
8140,7.078823388,,,,
8141,9.460864026,,,,
8142,8.958070234,,,,
8143,7.756526189,,,,
8144,11.76907895,,,,
8145,7.306119741,,,,
8146,10.84853466,,,,
8147,9.191168782,,,,
8148,9.474974598,,,,
8149,10.21663374,,,,
8150,11.3471132,,,,
8151,6.030019249,,,,
8152,10.91331841,,,,
8153,15.90707701,,,,
8154,10.312399,,,,
8155,7.982909401,,,,
8156,10.76446821,,,,
8157,10.17754191,,,,
8158,11.9065496,,,,
8159,8.708453422,,,,
8160,8.190151965,,,,
8161,7.790158055,,,,
8162,10.55736297,,,,
8163,6.171544598,,,,
8164,9.01715053,,,,
8165,5.365740618,,,,
8166,12.00991309,,,,
8167,12.8672973,,,,
8168,12.13601677,,,,
8169,4.008776289,,,,
8170,9.507874793,,,,
8171,9.738479694,,,,
8172,9.532758887,,,,
8173,11.76349735,,,,
8174,9.529130666,,,,
8175,8.482850699,,,,
8176,11.93737302,,,,
8177,10.73670316,,,,
8178,8.52462312,,,,
8179,9.927132329,,,,
8180,11.57230518,,,,
8181,8.180970137,,,,
8182,13.23650864,,,,
8183,10.06680505,,,,
8184,9.780339144,,,,
8185,8.773379421,,,,
8186,7.972298468,,,,
8187,10.57005234,,,,
8188,11.96900861,,,,
8189,7.138097579,,,,
8190,9.495450695,,,,
8191,7.220517841,,,,
8192,7.995498078,,,,
8193,10.8937613,,,,
8194,11.23987076,,,,
8195,11.25172919,,,,
8196,7.204549875,,,,
8197,9.971121039,,,,
8198,10.18915343,,,,
8199,15.00855812,,,,
8200,11.27520154,,,,
8201,11.65586376,,,,
8202,12.84394528,,,,
8203,8.964915507,,,,
8204,9.679634278,,,,
8205,6.37983373,,,,
8206,8.667252401,,,,
8207,12.07200491,,,,
8208,5.137485263,,,,
8209,8.101698199,,,,
8210,8.47555402,,,,
8211,11.46209815,,,,
8212,12.25400357,,,,
8213,5.654214766,,,,
8214,10.82246506,,,,
8215,7.18964444,,,,
8216,6.973283957,,,,
8217,7.664919295,,,,
8218,6.14081864,,,,
8219,7.791046789,,,,
8220,10.33987264,,,,
8221,11.66514656,,,,
8222,10.34959981,,,,
8223,11.82065771,,,,
8224,7.249686005,,,,
8225,11.02594979,,,,
8226,3.337498404,,,,
8227,7.495144297,,,,
8228,13.36487873,,,,
8229,9.746857731,,,,
8230,6.159185456,,,,
8231,12.71515834,,,,
8232,8.751287177,,,,
8233,7.386439512,,,,
8234,7.541342487,,,,
8235,10.02601818,,,,
8236,9.84563523,,,,
8237,10.0880761,,,,
8238,7.034312422,,,,
8239,11.09842765,,,,
8240,6.475527624,,,,
8241,12.06179284,,,,
8242,7.670079803,,,,
8243,10.2836435,,,,
8244,9.993228944,,,,
8245,10.90472114,,,,
8246,9.113036408,,,,
8247,10.6137533,,,,
8248,7.455858506,,,,
8249,12.64494478,,,,
8250,10.67867296,,,,
8251,7.596252487,,,,
8252,9.744739732,,,,
8253,11.12292941,,,,
8254,11.58144592,,,,
8255,7.286059346,,,,
8256,8.733957278,,,,
8257,10.31373042,,,,
8258,7.14921082,,,,
8259,10.33907468,,,,
8260,12.21636488,,,,
8261,8.938262222,,,,
8262,9.791202148,,,,
8263,8.590113037,,,,
8264,11.00212941,,,,
8265,10.06058497,,,,
8266,9.277339243,,,,
8267,10.54291472,,,,
8268,7.865736457,,,,
8269,10.05233195,,,,
8270,11.54616506,,,,
8271,9.784634634,,,,
8272,8.35775413,,,,
8273,11.3999594,,,,
8274,7.16221647,,,,
8275,9.520955671,,,,
8276,11.29882974,,,,
8277,9.452658987,,,,
8278,12.9904432,,,,
8279,9.164545988,,,,
8280,12.38181922,,,,
8281,9.477019053,,,,
8282,11.17779741,,,,
8283,7.750746764,,,,
8284,5.846750079,,,,
8285,11.30917389,,,,
8286,9.400225832,,,,
8287,7.077285701,,,,
8288,9.99862551,,,,
8289,11.21006522,,,,
8290,6.258989776,,,,
8291,8.217158381,,,,
8292,9.679259436,,,,
8293,13.16577922,,,,
8294,9.7518525,,,,
8295,11.11257639,,,,
8296,8.299465309,,,,
8297,12.38965462,,,,
8298,7.191148421,,,,
8299,11.10755401,,,,
8300,10.24833643,,,,
8301,8.785833155,,,,
8302,14.51655586,,,,
8303,8.480238827,,,,
8304,11.18076393,,,,
8305,9.555933433,,,,
8306,9.244623354,,,,
8307,10.52785306,,,,
8308,8.028995208,,,,
8309,12.7834589,,,,
8310,11.80506517,,,,
8311,11.11932368,,,,
8312,6.738401042,,,,
8313,10.79730991,,,,
8314,8.919178828,,,,
8315,8.714570563,,,,
8316,8.150232576,,,,
8317,8.211892478,,,,
8318,12.28530247,,,,
8319,9.93616954,,,,
8320,9.070384066,,,,
8321,10.01369955,,,,
8322,7.247223518,,,,
8323,7.8032376,,,,
8324,8.212952085,,,,
8325,12.3017463,,,,
8326,13.40146945,,,,
8327,7.936339821,,,,
8328,7.826515775,,,,
8329,11.67762428,,,,
8330,8.97631723,,,,
8331,9.444915122,,,,
8332,10.09117029,,,,
8333,10.44467186,,,,
8334,10.1810908,,,,
8335,7.947649237,,,,
8336,11.05513952,,,,
8337,9.04403076,,,,
8338,6.564664894,,,,
8339,9.981793654,,,,
8340,10.0537075,,,,
8341,10.52279446,,,,
8342,14.32306507,,,,
8343,10.3820961,,,,
8344,12.71061606,,,,
8345,9.473621365,,,,
8346,14.15013447,,,,
8347,8.125954447,,,,
8348,11.70479639,,,,
8349,9.426828197,,,,
8350,11.61074093,,,,
8351,9.682847759,,,,
8352,8.512637198,,,,
8353,8.478809607,,,,
8354,8.34286284,,,,
8355,8.559406895,,,,
8356,6.67820999,,,,
8357,8.850564088,,,,
8358,8.849136878,,,,
8359,7.368865934,,,,
8360,11.03373242,,,,
8361,8.498104883,,,,
8362,5.323676358,,,,
8363,11.82654218,,,,
8364,8.513838842,,,,
8365,8.387161955,,,,
8366,7.30020327,,,,
8367,9.136328187,,,,
8368,10.87474079,,,,
8369,6.243724832,,,,
8370,8.472751783,,,,
8371,8.407396403,,,,
8372,8.623788505,,,,
8373,8.156119367,,,,
8374,9.473078502,,,,
8375,10.13570383,,,,
8376,8.462543716,,,,
8377,9.089353827,,,,
8378,8.024434805,,,,
8379,8.230902074,,,,
8380,11.68522574,,,,
8381,9.892354986,,,,
8382,9.759622395,,,,
8383,9.04920909,,,,
8384,11.1445099,,,,
8385,10.67020389,,,,
8386,11.66744016,,,,
8387,9.607567961,,,,
8388,8.91794969,,,,
8389,10.07457342,,,,
8390,4.873049813,,,,
8391,9.73790237,,,,
8392,9.711929028,,,,
8393,10.85396911,,,,
8394,8.411567893,,,,
8395,8.253159506,,,,
8396,8.913348092,,,,
8397,10.92509409,,,,
8398,11.93111343,,,,
8399,11.35649759,,,,
8400,10.49781474,,,,
8401,8.183032539,,,,
8402,9.580344696,,,,
8403,9.937346151,,,,
8404,9.555451681,,,,
8405,12.70438525,,,,
8406,10.8548392,,,,
8407,11.254154,,,,
8408,9.215936453,,,,
8409,9.004313456,,,,
8410,8.180038641,,,,
8411,7.839835845,,,,
8412,8.239710191,,,,
8413,8.288137894,,,,
8414,7.380078774,,,,
8415,5.73075742,,,,
8416,6.837997819,,,,
8417,11.13388194,,,,
8418,11.90134144,,,,
8419,11.1293227,,,,
8420,12.81183409,,,,
8421,12.14054845,,,,
8422,6.828989954,,,,
8423,8.90783744,,,,
8424,6.800205619,,,,
8425,6.656236637,,,,
8426,13.19227821,,,,
8427,12.39774677,,,,
8428,11.90725072,,,,
8429,10.09507404,,,,
8430,6.177782628,,,,
8431,6.459218615,,,,
8432,7.08159993,,,,
8433,7.791096901,,,,
8434,8.504960756,,,,
8435,10.82847748,,,,
8436,8.11804176,,,,
8437,5.916650271,,,,
8438,7.794407155,,,,
8439,8.021396901,,,,
8440,7.094064508,,,,
8441,8.120469467,,,,
8442,11.36246236,,,,
8443,9.624183563,,,,
8444,9.447529658,,,,
8445,10.68950224,,,,
8446,11.97479415,,,,
8447,11.88974787,,,,
8448,13.09718573,,,,
8449,8.357090602,,,,
8450,13.33136415,,,,
8451,6.934961647,,,,
8452,10.82034488,,,,
8453,12.76084611,,,,
8454,7.833912581,,,,
8455,7.314423408,,,,
8456,8.84309875,,,,
8457,10.14811165,,,,
8458,6.029089633,,,,
8459,11.24591669,,,,
8460,8.882632408,,,,
8461,7.14465924,,,,
8462,8.805183704,,,,
8463,9.670121682,,,,
8464,8.350739699,,,,
8465,11.00050345,,,,
8466,8.23579137,,,,
8467,10.4069655,,,,
8468,12.01994323,,,,
8469,6.826625014,,,,
8470,9.002425409,,,,
8471,11.92389803,,,,
8472,11.26391632,,,,
8473,9.315249006,,,,
8474,11.22485517,,,,
8475,11.21942556,,,,
8476,10.03710246,,,,
8477,7.793327276,,,,
8478,10.45832991,,,,
8479,6.901733634,,,,
8480,7.738167225,,,,
8481,8.82478695,,,,
8482,7.628460696,,,,
8483,7.704102191,,,,
8484,8.937832056,,,,
8485,7.768135485,,,,
8486,7.23092005,,,,
8487,7.711243797,,,,
8488,6.22439197,,,,
8489,10.51370183,,,,
8490,7.16877069,,,,
8491,6.12763005,,,,
8492,9.376011934,,,,
8493,10.42639587,,,,
8494,6.295305802,,,,
8495,8.110421211,,,,
8496,6.71965093,,,,
8497,4.456858028,,,,
8498,11.43938808,,,,
8499,10.14320526,,,,
8500,12.58149721,,,,
8501,6.29642567,,,,
8502,9.900285388,,,,
8503,9.805367366,,,,
8504,11.3496462,,,,
8505,10.05655329,,,,
8506,12.25170456,,,,
8507,8.083165126,,,,
8508,10.10466233,,,,
8509,10.08116971,,,,
8510,14.27466442,,,,
8511,6.930230019,,,,
8512,7.822218868,,,,
8513,9.697540136,,,,
8514,10.48434243,,,,
8515,11.03109326,,,,
8516,8.855929347,,,,
8517,9.848852077,,,,
8518,11.17391052,,,,
8519,8.748224856,,,,
8520,9.559608994,,,,
8521,10.13719579,,,,
8522,9.47842701,,,,
8523,7.253510263,,,,
8524,11.07613577,,,,
8525,9.18539885,,,,
8526,10.80564612,,,,
8527,10.78650416,,,,
8528,9.725711619,,,,
8529,10.15412775,,,,
8530,8.367304394,,,,
8531,8.776456944,,,,
8532,8.316727354,,,,
8533,12.6242493,,,,
8534,6.670271968,,,,
8535,11.95635544,,,,
8536,11.64421365,,,,
8537,8.771014581,,,,
8538,8.092600537,,,,
8539,11.95047694,,,,
8540,7.59345145,,,,
8541,10.62789922,,,,
8542,9.503966826,,,,
8543,10.63387456,,,,
8544,8.932067136,,,,
8545,10.63133791,,,,
8546,11.57562132,,,,
8547,8.992395548,,,,
8548,6.590029972,,,,
8549,8.76930025,,,,
8550,10.02255598,,,,
8551,8.117719585,,,,
8552,9.975406668,,,,
8553,9.743328111,,,,
8554,7.591054056,,,,
8555,12.25508677,,,,
8556,7.771445326,,,,
8557,10.68231954,,,,
8558,7.09038429,,,,
8559,8.696730037,,,,
8560,10.45657759,,,,
8561,9.721684188,,,,
8562,9.640278999,,,,
8563,14.66659842,,,,
8564,8.299763228,,,,
8565,9.544442379,,,,
8566,10.82018625,,,,
8567,7.646836792,,,,
8568,10.55394437,,,,
8569,10.93669255,,,,
8570,9.900583207,,,,
8571,9.91529246,,,,
8572,5.78162872,,,,
8573,9.906557633,,,,
8574,10.00704369,,,,
8575,8.234927142,,,,
8576,8.125371894,,,,
8577,11.22423041,,,,
8578,11.35416158,,,,
8579,9.332999038,,,,
8580,9.112350456,,,,
8581,9.528902834,,,,
8582,9.951730019,,,,
8583,11.94169912,,,,
8584,13.0629287,,,,
8585,8.932981286,,,,
8586,8.063706866,,,,
8587,12.42379535,,,,
8588,8.398598188,,,,
8589,8.657907196,,,,
8590,8.159123249,,,,
8591,10.21842789,,,,
8592,8.020869372,,,,
8593,11.58653728,,,,
8594,12.27726037,,,,
8595,9.160832343,,,,
8596,9.09485923,,,,
8597,7.08465077,,,,
8598,10.23359724,,,,
8599,10.82664629,,,,
8600,4.981824687,,,,
8601,9.021973082,,,,
8602,11.83501617,,,,
8603,9.193959153,,,,
8604,13.05828461,,,,
8605,11.04209031,,,,
8606,11.28353719,,,,
8607,14.1379223,,,,
8608,11.85725819,,,,
8609,6.80962869,,,,
8610,8.566088473,,,,
8611,9.042793358,,,,
8612,8.329834919,,,,
8613,8.942976755,,,,
8614,9.692012167,,,,
8615,9.784149946,,,,
8616,5.849606584,,,,
8617,13.65151004,,,,
8618,13.10325699,,,,
8619,10.28277847,,,,
8620,7.928139603,,,,
8621,7.043324865,,,,
8622,12.77995458,,,,
8623,7.601109741,,,,
8624,9.546001075,,,,
8625,10.73090104,,,,
8626,8.43864705,,,,
8627,9.743125077,,,,
8628,6.723672199,,,,
8629,8.209171242,,,,
8630,10.76835452,,,,
8631,8.343113544,,,,
8632,9.785293452,,,,
8633,10.71196416,,,,
8634,10.12105166,,,,
8635,8.452910554,,,,
8636,9.118617485,,,,
8637,8.271028258,,,,
8638,10.22756893,,,,
8639,10.63783412,,,,
8640,8.597681315,,,,
8641,8.51917111,,,,
8642,12.24556854,,,,
8643,11.82182891,,,,
8644,9.388339863,,,,
8645,10.41167214,,,,
8646,9.140800981,,,,
8647,10.35933096,,,,
8648,11.76296689,,,,
8649,9.091090862,,,,
8650,13.10949467,,,,
8651,8.20283074,,,,
8652,7.255743394,,,,
8653,7.722711815,,,,
8654,11.30215265,,,,
8655,11.74412766,,,,
8656,8.769899199,,,,
8657,11.21884047,,,,
8658,9.014551711,,,,
8659,8.87852797,,,,
8660,6.07628026,,,,
8661,7.890342087,,,,
8662,7.68697965,,,,
8663,8.252410959,,,,
8664,9.667209373,,,,
8665,7.789719003,,,,
8666,7.962935779,,,,
8667,9.582740697,,,,
8668,8.333610024,,,,
8669,9.608293536,,,,
8670,11.8769825,,,,
8671,8.232370842,,,,
8672,12.24375698,,,,
8673,5.460962461,,,,
8674,8.628305839,,,,
8675,12.45394432,,,,
8676,11.20378691,,,,
8677,9.410257021,,,,
8678,8.505207124,,,,
8679,7.623375619,,,,
8680,7.338313042,,,,
8681,10.68786283,,,,
8682,10.32700021,,,,
8683,9.412331231,,,,
8684,12.30140918,,,,
8685,10.981197,,,,
8686,11.4935902,,,,
8687,11.52889483,,,,
8688,10.98338799,,,,
8689,10.99283258,,,,
8690,9.223894545,,,,
8691,8.665960927,,,,
8692,10.17331711,,,,
8693,7.51238995,,,,
8694,7.093513683,,,,
8695,10.81074186,,,,
8696,9.629643893,,,,
8697,9.562239236,,,,
8698,9.624523158,,,,
8699,9.149363665,,,,
8700,8.273293192,,,,
8701,8.686369293,,,,
8702,8.89043196,,,,
8703,8.214208776,,,,
8704,11.23389982,,,,
8705,8.582112777,,,,
8706,13.18876225,,,,
8707,7.739556168,,,,
8708,12.20883774,,,,
8709,5.254246541,,,,
8710,11.77162249,,,,
8711,13.79047676,,,,
8712,9.637314393,,,,
8713,5.844119687,,,,
8714,11.27108473,,,,
8715,11.67925897,,,,
8716,7.750415614,,,,
8717,9.003711882,,,,
8718,8.446798748,,,,
8719,8.758995005,,,,
8720,11.65443781,,,,
8721,9.339101945,,,,
8722,11.27425455,,,,
8723,10.6194409,,,,
8724,9.069999359,,,,
8725,8.707095797,,,,
8726,12.0111036,,,,
8727,9.774238644,,,,
8728,4.531812106,,,,
8729,9.930386409,,,,
8730,11.56467631,,,,
8731,5.497470567,,,,
8732,10.68880758,,,,
8733,12.76675348,,,,
8734,9.359440829,,,,
8735,9.504539313,,,,
8736,7.61228857,,,,
8737,9.471932468,,,,
8738,6.043199771,,,,
8739,15.42525551,,,,
8740,13.07366013,,,,
8741,9.317695473,,,,
8742,6.190550441,,,,
8743,11.60934911,,,,
8744,9.48022724,,,,
8745,10.18105704,,,,
8746,7.055065327,,,,
8747,10.04758511,,,,
8748,7.878190227,,,,
8749,9.608032262,,,,
8750,8.233287652,,,,
8751,10.32453016,,,,
8752,8.615634269,,,,
8753,9.025492921,,,,
8754,12.02106872,,,,
8755,9.670612892,,,,
8756,11.16756134,,,,
8757,10.44483312,,,,
8758,6.847953763,,,,
8759,10.77508047,,,,
8760,8.217041053,,,,
8761,9.909893483,,,,
8762,8.738772429,,,,
8763,6.295193344,,,,
8764,5.997632116,,,,
8765,13.19798802,,,,
8766,8.086159029,,,,
8767,10.3299639,,,,
